Choice,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
0,75,179,1,0.3060734589,0.1005033585,0.1005033585,0.1005033585,0.1005033585,1,7,294,21733,20259,133,4.5896868439,2.3566587157,0.1005033585,0.1005033585,0.1005033585,19,15.15,4269.8
0,26821,24787,144,8.1487198267,7.707475357,1.0589928178,1.0589928178,42.4717126568,12,121.642857143,15764.2142857,405315,128127,6688,131.597627554,23.4538713842,7.3816125036,0.1005033585,7.4064162329,568,231.589160839,9587.66958042
1,462071,331717,890,201.098430037,136.251577298,0.1005033585,0.1005033585,0.1005033585,728,24.6338797814,2543.06010929,20,7,2,7.6908237318,0.2773056408,1.3315079797,0.1005033585,2.8306268013,6,2,96.1666666667
0,272,733,5,1.5667381983,0.3468385418,1.5743987793,0.3371319527,1.0523081085,6,28.5,554.5,1352348,331,15647,19129.8486618,14552.7339915,2.0654180329,0.5809552537,16.2815024995,52580,3.0924476968,597.563636364
0,119001,119704,2266,63.6032615837,17.010681516,11.2328519009,0.1005033585,6.6288967245,206,167.913043478,6161.9178744,236123,858,2794,77.1935733839,23.9710764579,12.5416012889,2.5507250684,12.6070724246,307,159.200647249,5131.31067961
1,725,645,44,4.1082987108,0.7096930615,1.5689093819,0.8347063702,1.8326649768,15,128.8,2381.46666667,9679,322,213,9.60716309,0.3102473647,0.1005033585,0.1005033585,0.1005033585,42,26.7619047619,1770
1,220242,357,1062,452.547280711,140.0075344,13.439022061,3.0436932644,13.6479820066,1796,13.6619178082,1375.80767123,186557,90762,3166,489.106378736,75.7688776728,0.1005033585,0.1005033585,0.1005033585,764,309.220492866,20356.0155642
0,209,454,7,0.6134091419,0.3543788993,0.1005033585,0.1005033585,0.1005033585,2,0.5,9,49326,42259,1446,0.4523399003,0.275537618,0.1005033585,0.1005033585,0.1005033585,2,43,1651.5
0,15385,673,747,55.9935458813,22.3219449455,6.9462332549,0.3419364717,6.503977478,202,152.495098039,3286.61764706,130878,5409,378,14.4416640637,5.6737539819,0.8752136377,0.1005033585,26.1918930322,51,18.9019607843,4006.68627451
0,3893,1059,168,3.2604733081,1.051286304,1.1008237642,0.1005033585,1.1008237642,15,95.8,2188.73333333,804394,1370,15143,6881.48299573,5013.64229512,22.683131263,2.3855379735,18.4209811988,23958,21.3249876868,1413.82539813
0,1140,927,69,0.5774966117,0.1005033585,0.3419364717,0.1005033585,0.3419364717,2,14.5,1206.5,1205166,3329,378,55.7950098681,24.7160051856,1.5577792481,0.3347656668,2.5115363769,177,55.4833333333,62386.9166667
0,58090,6,2963,98.9542408593,27.7975963377,0.7962624141,0.3324230437,0.3324230437,430,241.68045977,8490.30114943,3638,3341,85,2.7935772011,1.4027026296,2.5940892677,0.5981501935,3.8021434159,11,9.4166666667,489.083333333
0,725,645,44,4.1082987108,0.7096930615,1.5689093819,0.8347063702,1.8326649768,15,128.8,2381.46666667,48777,858,1236,247.238745401,74.1034922474,3.0316956548,1.8167461137,21.1756960799,997,32.9027777778,1871.07142857
1,1352348,331,15647,19129.8486618,14552.7339915,2.0654180329,0.5809552537,16.2815024995,52580,3.0924476968,597.563636364,125438,983,4074,55.1372659579,23.4461396366,2.251398297,0.1005033585,7.2079084546,239,217.241666667,6466.73333333
1,3212858,2663,101523,11832.3371721,2981.89144918,5.3718177017,0.3595336011,20.2141575067,35306,46.0151468488,2345.15062855,493,74,16,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.5959620807,0,0,0
1,504004,3109,12772,311.8003107,142.633228932,4.4860901625,1.0494079232,4.8068233239,1280,48.5328185328,1554.48957529,565,613,34,11.7772063978,1.0504861156,5.6445620907,1.8665054083,5.8654450925,34,76.5,2505.85294118
0,11147,1500,474,40.5925124122,5.9230088067,19.6480644548,1.8617652072,12.2610292136,128,107.431818182,2481.13636364,480412,11948,16294,1795.52554643,685.575043835,4.5349874439,1.3181402227,15.8259155715,6867,60.8146619217,2695.61252669
0,871652,140,13838,133.213344879,56.0277473134,2.6225502905,1.1211602233,2.6225502905,562,135.158450704,5187.5,470926,322,7095,1005.88841255,440.824681207,6.1969294162,2.8976662377,17.971280338,3999,39.0667986145,2468.15141019
1,322682,37601,22232,176.533715916,42.3302213798,6.8492272287,1.3450733981,4.3598654483,696,234.338068182,7168.46448864,25360,20872,461,1.4825932255,0.716815998,1.083654212,1.083654212,2.5327443818,7,228.571428571,9940.71428571
0,1829536,292,7046,21.6035064836,1.1944040716,0.1005033585,0.1005033585,0.1005033585,87,27.191011236,2340.8988764,54453,7688,2597,115.323357245,22.752883155,16.8677184175,2.0924985043,10.746838393,441,258.051454139,8569.14988814
1,1140,927,69,0.5774966117,0.1005033585,0.3419364717,0.1005033585,0.3419364717,2,14.5,1206.5,8120,710,959,7.3686429024,2.088374797,1.5987978599,0.5958120124,1.3328494442,29,205.533333333,4302.46666667
1,804394,1370,15143,6881.48299573,5013.64229512,22.683131263,2.3855379735,18.4209811988,23958,21.3249876868,1413.82539813,1294,431,44,0.5552041679,0.1005033585,0.1005033585,0.1005033585,0.5959620807,2,836,11447.5
1,3741,1635,242,0.5654910781,0.3166676606,0.1005033585,0.1005033585,0.3518401439,2,0,7.5,725,645,44,4.1082987108,0.7096930615,1.5689093819,0.8347063702,1.8326649768,15,128.8,2381.46666667
1,7147,737,112,2.3329897267,0.7145563401,0.8621299808,0.1005033585,1.3575887029,11,13.2727272727,520.181818182,60,146,0,0.3569432987,0.1005033585,0.3395221406,0.1005033585,1.1192293354,1,172,4592
0,8120,710,959,7.3686429024,2.088374797,1.5987978599,0.5958120124,1.3328494442,29,205.533333333,4302.46666667,1259676,337,6109,908.649321529,211.33367097,12.0217812214,7.5656429402,12.7923814521,3366,10.0486660803,1326.84286133
1,630995,173,7917,569.973701096,104.78445761,19.9998102466,2.5184051093,15.3356943127,1816,47.9967177243,3407.74835886,2691,1006,218,6.7709896996,1.5531679052,5.4250069428,0.1005033585,2.1191165449,21,143.181818182,3524.90909091
1,32342,2622,1061,64.641881773,21.4921308523,22.2502876588,0.5833695849,27.5128375473,271,184.297794118,7245.23161765,3106,3232,47,4.12499755,2.5711128009,0.1005033585,0.1005033585,1.1090679786,17,5,531.944444444
1,203788,1069,5439,1043.23595348,558.213656192,20.6436432941,1.3712078708,22.2313859611,3048,59.9643782383,1554.07610104,1294,431,44,0.5552041679,0.1005033585,0.1005033585,0.1005033585,0.5959620807,2,836,11447.5
1,282305,2114,1664,38.8128094277,14.1610399443,7.5188989033,0.8379415849,5.0101787474,168,379.311764706,32020.8117647,6232,551,221,5.079484188,1.0535049897,2.0897937521,0.8374392375,1.3477547184,16,23.1764705882,755.117647059
1,319991,321,14729,2487.6361918,1634.34978582,3.2541591853,0.5738561569,18.3335932951,9335,62.1634920635,2256.41365079,2073,305,210,2.6078610691,1.190164093,0.1005033585,0.1005033585,2.0951399527,10,42.5,990
1,2256591,735,22670,488.964332631,211.425789685,0.8657111642,0.3647929643,0.8477567418,1917,41.4878301398,3843.37648887,65264,956,2672,226.763549906,72.1454053207,3.7816645324,2.0479372422,3.0637191965,887,68.7081930415,1766.30751964
0,2403,1,75,40.2365533557,31.4587083471,51.6200048428,0.1005033585,42.6304263082,147,10.0272108844,1486.30612245,2696,1718,20,4.2370517539,0.3210566715,0.5861024521,0.1005033585,0.8374392375,18,84.9444444444,2656.88888889
0,53678,1751,496,191.438869699,62.7249449229,0.1005033585,0.1005033585,0.1005033585,599,15.1765676568,3087.46369637,3638,3341,85,2.7935772011,1.4027026296,2.5940892677,0.5981501935,3.8021434159,11,9.4166666667,489.083333333
1,125512,13701,10873,267.703832628,94.3880680445,10.9862864413,1.3602046494,11.1684045527,1063,229.764159703,6728.43082637,7147,737,112,2.3329897267,0.7145563401,0.8621299808,0.1005033585,1.3575887029,11,13.2727272727,520.181818182
0,5941,1615,278,39.5895711782,3.8664530784,1.5159530712,0.1005033585,1.2816907629,116,63.9915254237,2503.94915254,67736,30523,1948,48.7654171991,14.0291133209,12.2462332026,0.1005033585,9.0001037092,190,153.703125,4391.67708333
0,163145,906,4475,182.175568401,78.0432023746,11.6076680412,3.59001979,9.6051545207,688,82.9386590585,1809.65049929,508213,554,16338,3619.31076978,878.310233803,7.8286757017,2.2675742595,23.6213238573,12453,47.6179080824,2314.93335975
0,723800,328,7257,1695.43019461,317.463664979,3.5810568194,1.8582262703,6.4840859489,5210,13.5984877127,1336.21361059,21591,1179,228,90.4565058494,25.7982917525,5.7093286483,1.1111588222,5.1766200245,369,18.4429708223,1330.36604775
0,130878,5409,378,14.4416640637,5.6737539819,0.8752136377,0.1005033585,26.1918930322,51,18.9019607843,4006.68627451,186557,90762,3166,489.106378736,75.7688776728,0.1005033585,0.1005033585,0.1005033585,764,309.220492866,20356.0155642
0,3200,3256,146,0.290192078,0.1005033585,0.3621500682,0.1005033585,0.3621500682,1,0,11,1352348,331,15647,19129.8486618,14552.7339915,2.0654180329,0.5809552537,16.2815024995,52580,3.0924476968,597.563636364
1,58090,6,2963,98.9542408593,27.7975963377,0.7962624141,0.3324230437,0.3324230437,430,241.68045977,8490.30114943,14843,12352,867,48.5302706176,13.1948176686,17.8887517201,1.8480250135,13.9392783231,168,184.711764706,10791.7470588
1,804394,1370,15143,6881.48299573,5013.64229512,22.683131263,2.3855379735,18.4209811988,23958,21.3249876868,1413.82539813,3722,285,103,17.1484351254,2.717532222,5.878963793,0.6108188394,3.5835955172,61,79.4032258065,5921.35483871
1,185616,1001,15117,266.013873916,54.3452304246,13.1119037493,0.3347656668,13.6651725665,928,172.986228814,5321.64618644,14843,12352,867,48.5302706176,13.1948176686,17.8887517201,1.8480250135,13.9392783231,168,184.711764706,10791.7470588
1,1525260,747,41582,3316.25953264,1401.93976746,8.2571359615,6.5583557312,22.4431911187,12203,57.9573283859,2352.64733403,9093,672,457,11.1220209346,2.8135230448,15.1659349125,2.5386671759,7.0167592503,36,123.138888889,4708.16666667
0,3081505,119234,316,19.1730199185,9.9495108032,0.1005033585,0.1005033585,0.1005033585,66,55.6417910448,17588.0597015,53678,1751,496,191.438869699,62.7249449229,0.1005033585,0.1005033585,0.1005033585,599,15.1765676568,3087.46369637
0,96531,87,363,81.5617342573,43.3214649545,6.5902451098,2.3391332378,12.0896446122,296,9.2087542088,2112.07407407,236123,858,2794,77.1935733839,23.9710764579,12.5416012889,2.5507250684,12.6070724246,307,159.200647249,5131.31067961
1,488553,38857,6666,44.9295850425,5.1435657728,2.299665752,0.5714418257,2.2972755642,170,396.432748538,14225.1754386,58090,6,2963,98.9542408593,27.7975963377,0.7962624141,0.3324230437,0.3324230437,430,241.68045977,8490.30114943
0,11147,1500,474,40.5925124122,5.9230088067,19.6480644548,1.8617652072,12.2610292136,128,107.431818182,2481.13636364,16978,6715,451,0.3324230437,0.1005033585,0.1005033585,0.1005033585,3.3429985107,1,130,2874
1,48711,22845,932,61.9248042388,18.5789010899,0.1005033585,0.1005033585,0.1005033585,229,80.3433476395,4431.68240343,7185698,30,29179,29146.9564617,18082.7435955,0.1005033585,0.1005033585,4.5023964135,88154,4.0610657942,649.156485299
1,4947410,112,26319,1774.21392717,830.899475371,0.1005033585,0.1005033585,0.1005033585,7321,26.5441936361,3068.02243677,78083,679,3680,165.594483553,89.1431564125,5.1862668448,2.4168313702,7.1793637855,682,82.9869565217,3777.76666667
0,2696,1718,20,4.2370517539,0.3210566715,0.5861024521,0.1005033585,0.8374392375,18,84.9444444444,2656.88888889,19562,17637,278,572.874855518,390.2936809,27.5520404128,7.1675567456,32.1019061639,1762,23.4692957746,1395.8456338
0,92462,692,5259,141.503204167,35.2897466154,3.7872627884,0.5964123765,3.0419149813,578,97.3859348199,4638.4219554,203788,1069,5439,1043.23595348,558.213656192,20.6436432941,1.3712078708,22.2313859611,3048,59.9643782383,1554.07610104
1,867,413,52,10.9063491932,2.3590240688,3.9751770642,1.1244179198,2.6359471571,32,66.9117647059,1119.44117647,219,148,8,0.7583073708,0.1005033585,0.1005033585,0.1005033585,0.1005033585,3,205,3922.66666667
0,267,352,8,0.3019826139,0.1005033585,0.3347656668,0.1005033585,0.566685352,1,92,1299,11147,1500,474,40.5925124122,5.9230088067,19.6480644548,1.8617652072,12.2610292136,128,107.431818182,2481.13636364
1,24437,279,52,12.3557961024,7.1442667563,2.1357673116,0.5993822414,4.6663647751,50,117.098039216,6075.88235294,5941,1615,278,39.5895711782,3.8664530784,1.5159530712,0.1005033585,1.2816907629,116,63.9915254237,2503.94915254
1,1674046,24246,16572,1560.77045543,561.797879064,4.3004119793,1.089386938,3.5551939912,5759,33.1578857045,2172.98524112,671,215,17,0.3543788993,0.1005033585,0.1005033585,0.1005033585,0.1005033585,1,1,148
0,221001,906,8613,3933.23800737,1574.38645056,0.3395221406,0.1005033585,12.7373300964,10560,42.9620782601,1498.35542337,117913,1299,9950,189.755229794,67.3102230393,11.2948306946,2.5672691674,10.9337661034,791,185.542032622,5535.93977415
1,2014,1943,70,0.7568434702,0.1005033585,0.3347656668,0.1005033585,1.328776303,3,74.6666666667,2346.33333333,2696,1718,20,4.2370517539,0.3210566715,0.5861024521,0.1005033585,0.8374392375,18,84.9444444444,2656.88888889
1,828774,904,13109,374.369869253,95.2745611912,2.5732139103,1.5873965892,2.3141836677,1539,53.4888035829,3771.86308381,224146,272,6190,56.7252801893,11.8540570388,0.1005033585,0.1005033585,5.7829787543,211,54.9252336449,7211.6635514
0,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.1005033585,12.6428812457,890,294.170731707,8733.9767184,7271,335,417,8.7866655883,5.8762309499,0.3674625562,0.1005033585,0.3674625562,40,79.125,1841.3
1,3741,1635,242,0.5654910781,0.3166676606,0.1005033585,0.1005033585,0.3518401439,2,0,7.5,2014,1943,70,0.7568434702,0.1005033585,0.3347656668,0.1005033585,1.328776303,3,74.6666666667,2346.33333333
0,7554,1711,181,21.6018659681,3.5816611274,6.7646570426,1.1197266986,4.5632463243,85,48.5,1993.62790698,580544,2799,7371,296.978205315,135.831428625,15.0330256841,4.8071798123,8.2620631267,1201,87.1837748344,3547.78228477
0,14843,12352,867,48.5302706176,13.1948176686,17.8887517201,1.8480250135,13.9392783231,168,184.711764706,10791.7470588,4321482,259,32741,7068.5940808,3773.24875881,2.1019940226,0.3395221406,10.2165316735,25313,11.3032806138,1404.1953492
1,32342,2622,1061,64.641881773,21.4921308523,22.2502876588,0.5833695849,27.5128375473,271,184.297794118,7245.23161765,127,106,4,1.0937724431,0.1005033585,0.3674625562,0.1005033585,0.6239024964,5,105.4,1190
1,3764,703,222,5.2706205371,1.6011585692,2.3383325606,0.1005033585,1.5965386702,18,139.444444444,4573.88888889,49326,42259,1446,0.4523399003,0.275537618,0.1005033585,0.1005033585,0.1005033585,2,43,1651.5
0,5941,1615,278,39.5895711782,3.8664530784,1.5159530712,0.1005033585,1.2816907629,116,63.9915254237,2503.94915254,15385,673,747,55.9935458813,22.3219449455,6.9462332549,0.3419364717,6.503977478,202,152.495098039,3286.61764706
0,6232,551,221,5.079484188,1.0535049897,2.0897937521,0.8374392375,1.3477547184,16,23.1764705882,755.117647059,5922518,483,7594,65758.403536,32054.0555967,1.6124101103,0.1005033585,2.6316067544,187674,6.0156938527,1199.63681206
0,32342,2622,1061,64.641881773,21.4921308523,22.2502876588,0.5833695849,27.5128375473,271,184.297794118,7245.23161765,5996,906,192,15.0502080114,3.3308283763,0.8371689755,0.349326776,0.588345558,68,50.6470588235,1483.98529412
0,1445520,260,6737,52.1790895658,13.5647223441,3.4635613426,1.0621201723,2.7712700124,219,260.739726027,13653.173516,266407,1592,6734,660.897263062,297.090332679,28.2579999628,0.8396823434,20.7226649911,2376,66.3959899749,2706.10818713
0,3200,3256,146,0.290192078,0.1005033585,0.3621500682,0.1005033585,0.3621500682,1,0,11,541611,2140,10406,2418.36985923,981.459888729,13.9255848212,0.1005033585,32.9730239162,8550,59.1202267994,4861.41090025
0,655,562,33,1.1513632017,0.1005033585,0.573760547,0.1005033585,0.5690516379,2,10,602.5,2260661,233,12680,13580.6294376,1883.09001537,27.1828015928,13.098383319,18.3497218154,35645,16.8700174752,2092.42004383
1,99193,69,3950,71.8970682908,31.5701688974,0.3395221406,0.1005033585,0.3395221406,324,143.947852761,4795.83435583,23335,0,1706,0.5981501935,0.5981501935,0.1005033585,0.1005033585,0.1005033585,1,0,1068
1,21591,1179,228,90.4565058494,25.7982917525,5.7093286483,1.1111588222,5.1766200245,369,18.4429708223,1330.36604775,1010,1014,62,0.9576896234,0.1005033585,1.0470177354,0.3371319527,0.3371319527,4,154.75,1705
0,804394,1370,15143,6881.48299573,5013.64229512,22.683131263,2.3855379735,18.4209811988,23958,21.3249876868,1413.82539813,2745543,7828,22729,349.819625135,107.081021087,0.6040911504,0.1005033585,2.3922013421,1359,55.718228032,3705.91648511
1,102116,293,970,1729.45163398,763.659739323,30.8299766589,8.5683669217,93.3115713274,4067,12.3102694829,1636.37970381,224146,272,6190,56.7252801893,11.8540570388,0.1005033585,0.1005033585,5.7829787543,211,54.9252336449,7211.6635514
0,67736,30523,1948,48.7654171991,14.0291133209,12.2462332026,0.1005033585,9.0001037092,190,153.703125,4391.67708333,298668,551,6209,493.256379358,206.660552171,4.115212281,0.8545391021,3.0754628095,2021,75.9700980392,3865.44656863
1,206818,15196,2513,15.2101079964,4.3146589875,0.1005033585,0.1005033585,0.1005033585,69,321.188405797,17454.115942,177796,0,6870,9.1483841077,5.3226945927,0.1005033585,0.1005033585,0.1005033585,42,66.619047619,1681.23809524
0,655,623,29,1.7152864985,0.3595336011,0.1005033585,0.1005033585,0.1005033585,8,105.375,2014,1034,934,67,2.0559444672,0.4367777811,1.1445527527,0.3595336011,1.3984282935,8,290.333333333,4535.33333333
1,78083,679,3680,165.594483553,89.1431564125,5.1862668448,2.4168313702,7.1793637855,682,82.9869565217,3777.76666667,285735,276251,3417,19.3275815086,7.2920155807,0.1005033585,0.1005033585,0.1005033585,60,44.8064516129,4144.25806452
1,864557,7352,19561,5744.73281891,5311.50720366,14.2957902199,0.3518401439,14.7637491918,3641,65.8732620321,3279.47967914,1433,249,113,0.3395221406,0.1005033585,0.3595336011,0.1005033585,0.8672846826,1,0,0
0,489,473,16,2.215723419,0.5381217651,0.1005033585,0.1005033585,0.3621500682,10,91.9,2778.9,196692,2339,4626,710.749099844,310.219722086,9.7350973046,5.0926758166,17.02822609,2689,39.5568971826,2039.9582876
0,804394,1370,15143,6881.48299573,5013.64229512,22.683131263,2.3855379735,18.4209811988,23958,21.3249876868,1413.82539813,125512,13701,10873,267.703832628,94.3880680445,10.9862864413,1.3602046494,11.1684045527,1063,229.764159703,6728.43082637
1,71597,44262,1437,10.4035634589,3.3653546397,0.5912056069,0.1005033585,5.0745674068,47,72.1063829787,2146.89361702,182598,1402,3831,145.844909693,74.002957632,23.5491892963,0.1005033585,15.9532425551,567,276.496515679,8038.06620209
0,25360,20872,461,1.4825932255,0.716815998,1.083654212,1.083654212,2.5327443818,7,228.571428571,9940.71428571,45589,862,2641,148.854279232,36.998883856,27.8817679309,3.3334918042,23.8612817152,551,127.404293381,2833.84794275
0,3525,3115,131,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0,0,0,356712,2070,2804,24.8239103521,4.4681260342,2.144406357,0.6057667162,1.6270389073,92,258.255319149,8133
1,236123,858,2794,77.1935733839,23.9710764579,12.5416012889,2.5507250684,12.6070724246,307,159.200647249,5131.31067961,592,193,41,0.5594867099,0.3081499246,1.1058504999,0.3518401439,0.3518401439,2,27.5,528.5
0,20542,635,142,10.99055651,1.4546567443,1.0957970285,0.5981501935,2.0777180339,40,35.4523809524,2758.52380952,4491415,756,29876,4499.99625119,2206.57189762,26.9669247433,12.6282827226,29.0698219532,16646,22.7477263271,2206.42073352
